4929	5234	305
21383	21532	149
19955	20415	460
1890	1979	89
19002	19097	95
26172	26361	189
5606	5819	213
24128	24320	192
6029	6041	12
9676	10122	446
12893	13371	478
8228	8628	400
31388	31779	391
21913	22005	92
3840	4108	268
12960	13203	243
26862	26950	88
32695	32847	152
14771	14963	192
18521	19011	490
10406	10747	341
9266	9635	369
971	1141	170
5772	5880	108
15033	15378	345
30623	30869	246
13498	13675	177
7195	7253	58
22127	22450	323
12425	12868	443
19823	19984	161
30715	31010	295
29358	29824	466
26529	26567	38
23020	23178	158
20379	20660	281
24852	24908	56
1293	1416	123
21526	21953	427
17684	17867	183
30885	31158	273
16130	16570	440
5694	6132	438
32446	32875	429
20372	20738	366
10415	10615	200
23988	24201	213
15456	15743	287
1651	1984	333
20611	21017	406
23819	23835	16
32370	32828	458
8919	9381	462
28336	28397	61
24193	24606	413
15516	15715	199
30934	31163	229
9089	9121	32
30557	30897	340
11142	11596	454
9880	10085	205
18004	18125	121
18735	18758	23
5229	5252	23
7748	8080	332
17313	17637	324
21790	22051	261
15089	15488	399
16536	16580	44
2889	2984	95
24190	24254	64
21367	21681	314
1924	2328	404
4155	4302	147
23637	24099	462
2580	2862	282
16579	16862	283
21879	21979	100
32067	32095	28
6388	6739	351
22521	22722	201
22511	22712	201
3495	3978	483
14603	14998	395
14586	14981	395
28313	28675	362
28306	28668	362
12621	12820	199
12638	12837	199
3018	3766	748
16594	17269	675
6300	7286	986
3787	4301	514
22132	23046	914
29285	30284	999
9917	10825	908
25984	26858	874
14729	15477	748
6754	7723	969
32550	33281	731
9332	10256	924
15821	16431	610
22007	22555	548
32113	33001	888
9800	10406	606
15365	15891	526
13333	14020	687
8856	9789	933
14212	14859	647
11061	11941	880
30927	31736	809
27722	28312	590
8221	8883	662
32862	33476	614
28567	29095	528
14902	15711	809
16249	17020	771
7175	8055	880
19914	20742	828
17665	18243	578
13755	14585	830
18642	19307	665
9425	10175	750
9539	10103	564
7850	8586	736
18996	19931	935
26021	26936	915
26875	27562	687
23602	24521	919
31518	32137	619
29196	29705	509
15113	15797	684
28952	29654	702
31765	32704	939
16352	17321	969
6545	7425	880
27410	28265	855
29079	29774	695
2992	3544	552
7097	7733	636
23901	24744	843
21414	22327	913
6692	7273	581
18693	19275	582
27593	28367	774
19157	19977	820
3100	4008	908
32607	33202	595
25690	26398	708
8144	8709	565
16401	17255	854
27032	27612	580
27190	27847	657
14753	15718	965
17575	18434	859
34343	34984	641
12451	13073	622
11146	12106	960
23467	24046	579
15762	16499	737
17554	18140	586
21683	22344	661
3151	3881	730
35034	35590	556
26560	27270	710
3539	4387	848
17780	18496	716
10158	11129	971
31557	32502	945
26548	27527	979
4221	4974	753
26650	27529	879
31031	32023	992
31250	31935	685
21444	22242	798
31504	32010	506
32909	33784	875
16890	17596	706
9486	10348	862
23781	24594	813
28324	29111	787
4093	4898	805
11141	11935	794
19142	19955	813
32376	34171	1795
24353	25541	1188
7059	8927	1868
35538	36861	1323
8942	10879	1937
20367	21820	1453
27771	29552	1781
24599	26496	1897
4204	5342	1138
25344	26824	1480
17408	19055	1647
9080	11432	2352
10767	13431	2664
16373	18655	2282
24691	26781	2090
10312	12681	2369
15234	17302	2068
12153	14196	2043
17900	20110	2210
23336	26309	2973
23706	26552	2846
26246	28573	2327
26577	28972	2395
28971	31314	2343
9273	11635	2362
12151	14721	2570
28374	30819	2445
12902	15911	3009
13718	16749	3031
34970	38047	3077
26349	29671	3322
4827	7906	3079
31866	35299	3433
14633	18415	3782
30066	33329	3263
4618	8382	3764
32447	35539	3092
8319	11424	3105
16135	19922	3787
11727	15714	3987
98584	102719	4135
127607	131930	4323
119522	123967	4445
100471	105309	4838
120305	125154	4849
115284	120281	4997
119578	124375	4797
123270	128339	5069
109652	115482	5830
125595	131239	5644
29044	58383	29339
19014	32084	13070
15826	46285	30459
length(1-499bp):89
length(500-999bp):95
length(1000-1999bp):11
length(2000-2999bp):16
lenght(3000-3999bp):13
lenght(4000-4999bp):7
lenght(5000-5999bp):3
lenght(greater than or equal):3
