21495	21583	88
21506	21781	275
1096	1345	249
25132	25485	353
5792	6087	295
30273	30468	195
8000	8495	495
2981	3088	107
25272	25538	266
27275	27521	246
17148	17465	317
7597	7798	201
698	1134	436
28736	28934	198
21227	21638	411
2087	2099	12
24233	24625	392
28775	29152	377
18752	18786	34
10203	10535	332
21127	21158	31
2089	2526	437
5489	5575	86
6388	6708	320
5343	5743	400
9043	9191	148
2744	2804	60
6530	6996	466
11580	11827	247
9944	9982	38
24213	24541	328
31737	32150	413
31407	31632	225
11085	11314	229
14154	14449	295
10673	11135	462
19022	19333	311
18284	18737	453
19038	19440	402
13668	13777	109
32175	32414	239
27282	27708	426
2843	3158	315
32179	32429	250
16753	17194	441
18240	18645	405
26896	27366	470
24481	24582	101
21428	21792	364
19870	20146	276
7823	8295	472
30998	31436	438
23196	23315	119
13811	14294	483
3888	4075	187
31581	31643	62
19154	19488	334
6958	7447	489
13900	13905	5
3494	3576	82
24066	24257	191
9569	9987	418
9603	10081	478
16261	16344	83
6494	6800	306
17472	17525	53
4919	5220	301
2930	3220	290
25625	25937	312
31142	31163	21
30990	31467	477
26951	27391	440
11757	12213	456
13329	13663	334
17012	17190	178
28869	29197	328
9622	10001	379
14625	15074	449
2838	2962	124
3087	3127	40
32597	32855	258
8221	8239	18
28009	28321	312
14893	14948	55
19310	19776	466
23661	24144	483
24865	25306	441
24970	24983	13
23723	24141	418
22561	22773	212
10682	10698	16
12919	13278	359
16086	16189	103
7785	8245	460
21747	22052	305
6566	6891	325
15682	15826	144
5659	6042	383
18765	18767	2
17071	17508	437
31043	31412	369
19505	19550	45
25744	25791	47
10894	10943	49
4273	4689	416
20040	20335	295
10823	10983	160
16931	17152	221
21610	21951	341
5410	5577	167
575	630	55
8369	8832	463
3789	4218	429
32548	32830	282
1804	2297	493
18016	18170	154
23103	23458	355
23256	23385	129
25732	26118	386
28348	28841	493
1962	2320	358
364	379	15
17986	18373	387
29491	29953	462
5369	5653	284
33074	33281	207
22053	22251	198
15770	16085	315
13213	13345	132
22559	22665	106
19150	19196	46
19113	19535	422
24331	24469	138
15948	16036	88
1573	1760	187
15482	15609	127
828	1196	368
32887	32939	52
17364	17630	266
32014	32316	302
13099	13436	337
27267	27409	142
22475	22835	360
28872	29289	417
28507	28654	147
16883	17214	331
31930	32139	209
14576	14707	131
31823	32303	480
20595	20621	26
12954	13258	304
1585	1989	404
18703	18983	280
32336	32350	14
11557	11889	332
31516	31818	302
26026	26145	119
31995	32447	452
21081	21209	128
7843	7985	142
2478	2728	250
394	587	193
18681	18848	167
24222	24566	344
10930	11120	190
3895	4028	133
5900	6126	226
8778	9064	286
8908	9385	477
20959	21053	94
20572	20822	250
27845	28037	192
